Temp. Ambiente,Potência Gerada
18.9,457.66
17.14,463.38
28.28,435.29
18.07,457.53
28.06,429.47
24.88,445.18
31.46,427.76
27.14,441.68
22.05,447.37
15.77,455.87
18.18,449.24
15.33,468.36
25.98,442.9
18.12,453.55
23.84,444.48
21.67,445.85
23.86,432.17
31.95,432.6
17.96,454.59
15.0,459.37
21.97,443.61
19.27,463.14
30.21,438.18
8.51,482.39
8.51,475.96
7.8,479.78
15.6,461.38
10.03,482.16
22.38,441.47
11.77,467.31
29.84,435.05
32.51,435.23
14.47,464.0
21.93,449.17
31.85,434.79
23.66,444.27
18.83,448.15
26.54,435.51
17.51,465.05
14.14,465.23
30.68,433.47
23.24,448.5
29.77,433.89
14.04,472.98
26.38,444.85
5.28,485.24
12.37,464.4
13.86,471.63
14.73,470.41
30.12,436.34
19.68,468.27
8.27,478.13
5.21,484.03
31.13,435.14
28.93,434.45
17.05,459.63
12.61,466.85
4.93,486.39
5.73,490.5
24.57,434.93
15.55,466.83
23.43,442.19
20.67,450.7
5.95,487.72
18.11,451.38
11.02,467.41
23.37,446.42
23.22,448.6
12.31,475.76
15.34,465.16
28.69,436.21
11.34,472.77
6.02,490.57
11.2,472.27
9.09,478.98
29.47,444.8
23.12,442.21
10.29,480.32
13.36,471.89
18.38,451.29
22.76,442.84
28.19,449.61
24.16,459.27
29.75,433.63
25.38,444.83
21.98,446.79
9.82,475.21
27.5,439.59
7.84,483.79
23.49,446.72
10.91,473.72
12.95,469.05
7.92,483.38
21.98,457.29
9.39,473.73
30.04,434.83
14.56,471.72
12.26,467.83
18.87,453.27
21.16,458.63
27.65,439.03
16.03,455.17
14.45,461.0
11.76,478.07
13.83,464.39
6.18,484.87
14.82,458.46
32.1,431.09
15.11,460.91
28.76,430.14
5.54,478.02
23.97,442.46
19.77,458.21
22.42,435.06
25.57,430.92
22.29,461.23
19.55,464.36
6.13,481.13
25.21,439.55
16.78,450.02
17.55,454.29
18.88,459.06
20.32,443.59
2.64,481.29
22.88,441.76
9.47,475.48
31.98,439.56
5.84,489.4
25.23,442.02
18.99,463.48
28.16,432.78
21.53,444.04
23.13,437.67
23.46,445.57
28.62,436.09
15.79,465.64
23.19,454.62
25.43,444.65
31.52,435.31
10.67,482.36
6.25,483.43
14.33,462.94
27.62,427.67
25.4,439.04
9.83,478.21
20.24,455.49
28.42,435.59
22.72,448.67
24.59,433.31
16.37,463.76
8.52,483.63
18.01,451.14
27.02,437.8
19.68,452.04
10.38,474.44
26.64,430.41
8.09,484.35
25.24,442.77
21.8,448.66
17.39,461.55
16.84,466.06
20.65,456.49
15.56,467.32
12.27,468.55
5.6,491.1
15.54,467.1
22.83,450.96
25.1,444.99
20.91,446.19
14.03,465.51
20.71,453.05
16.15,462.02
5.15,488.42
25.89,433.73
6.24,483.36
26.35,435.23
10.94,479.8
7.61,483.74
28.56,434.35
13.0,473.6
8.82,481.44
27.22,436.06
15.08,461.6
7.67,478.94
11.83,469.96
29.44,442.32
30.36,435.31
32.26,426.48
28.86,439.33
9.28,480.73
10.52,474.58
26.9,435.87
24.86,447.2
13.39,466.04
27.98,428.44
26.95,436.8
3.2,489.86
13.45,473.96
20.08,457.14
30.07,437.55
7.5,476.01
33.59,436.51
30.39,435.48
21.64,447.96
13.08,474.13
13.39,474.7
22.94,433.77
28.07,436.61
20.27,446.75
11.83,471.98
21.25,444.98
24.35,441.74
12.41,472.06
28.61,435.28
25.6,435.12
13.11,472.84
21.39,449.38
12.41,470.49
29.06,430.24
18.38,452.91
16.6,467.51
31.18,434.15
27.88,441.32
26.18,436.51
15.07,471.31
21.47,448.11
10.35,478.36
20.3,457.6
26.94,440.12
25.72,442.78
24.19,441.91
20.71,455.69
7.81,482.22
27.11,439.4
21.26,455.45
29.12,434.9
17.3,456.55
15.02,460.82
12.79,466.91
19.89,448.85
18.39,453.89
22.8,439.3
21.98,448.84
20.01,454.5
27.2,433.39
14.07,468.87
20.29,454.74
28.22,437.62
29.98,438.79
18.55,465.2
23.74,447.67
19.13,456.04
28.85,436.15
22.76,454.05
33.2,430.71
30.85,431.77
8.07,485.18
24.78,436.62
12.45,474.27
32.8,432.28
29.7,436.29
5.4,485.86
15.85,467.3
9.16,484.96
21.53,454.99
18.16,461.16
12.31,468.13
23.77,448.43
24.94,439.08
22.53,440.96
17.04,462.48
10.48,478.86
7.08,482.83
29.95,432.81
13.56,462.6
8.16,480.21
18.95,457.58
33.45,435.48
28.03,438.88
25.19,438.73
29.9,441.41
24.13,453.19
25.6,437.82
19.83,449.45
11.75,472.43
6.28,489.79
26.12,434.67
7.92,482.98
13.63,462.4
23.84,436.05
5.25,495.23
13.91,472.67
10.63,477.19
22.48,445.55
27.36,436.69
27.99,439.74
30.93,427.82
20.37,463.2
7.01,483.95
16.98,450.55
30.03,436.88
6.34,478.78
14.59,469.32
10.72,479.21
26.89,436.44
11.84,477.51
29.59,426.62
12.02,470.17
18.89,463.91
18.18,451.14
27.82,440.31
20.77,450.97
28.21,430.46
15.86,465.46
25.65,435.25
31.18,438.46
10.05,475.48
30.33,438.47
26.19,433.34
28.09,437.83
19.02,453.08
15.49,465.37
23.26,442.75
15.99,465.96
23.95,440.9
30.91,433.71
8.35,483.63
7.0,489.52
20.53,444.69
25.04,440.92
24.51,449.73
21.23,445.41
7.01,489.64
16.78,459.64
9.08,476.69
30.78,433.96
23.02,443.66
25.56,435.81
17.53,470.63
21.12,454.65
13.01,466.5
7.47,489.59
13.17,474.93
15.25,467.23
28.89,433.02
27.19,444.8
21.46,445.5
32.16,433.29
25.42,433.82
22.83,440.76
15.63,455.24
30.83,435.87
15.78,461.07
25.46,443.5
20.57,465.69
10.02,478.5
11.61,464.68
23.14,443.87
15.04,468.12
10.27,470.76
21.19,443.29
12.69,477.14
28.37,434.91
19.12,447.02
23.49,450.28
19.0,451.96
11.58,478.06
15.2,463.88
15.71,462.6
23.27,443.43
19.78,450.43
14.1,464.07
19.62,446.29
13.9,465.0
31.37,436.16
26.86,430.44
18.35,458.41
30.29,441.57
25.91,442.65
15.98,467.42
15.72,462.19
22.81,440.4
13.73,464.94
5.33,491.17
14.71,462.34
24.26,459.65
27.78,429.62
16.5,458.37
8.51,483.54
18.6,430.38
6.52,483.01
14.76,465.58
28.8,435.45
11.53,474.49
12.15,468.07
9.61,473.54
13.67,470.39
25.88,430.86
26.82,439.48
28.11,427.33
28.9,440.62
26.97,433.88
26.84,427.2
25.28,445.34
9.02,478.32
12.89,475.13
17.35,459.83
26.86,426.97
15.43,470.74
29.72,426.54
31.4,433.42
21.6,450.14
7.06,448.97
18.9,455.88
27.77,441.3
13.2,472.41
22.59,447.17
28.5,441.74
27.98,436.08
27.64,441.04
9.6,481.03
10.61,480.28
31.41,430.81
28.53,436.16
7.24,486.76
7.32,482.1
26.93,437.76
9.76,470.95
22.85,448.61
13.24,472.22
29.14,437.76
22.18,449.77
15.07,459.96
25.43,436.1
14.64,467.8
14.43,467.33
8.44,486.15
32.33,427.29
23.62,447.93
25.83,434.45
17.74,457.05
23.54,426.24
26.07,436.94
27.38,435.81
23.54,448.56
28.73,436.35
14.93,468.19
34.76,427.42
23.64,440.7
29.84,440.93
10.33,478.3
25.74,441.05
31.92,431.32
13.97,470.96
25.44,441.77
12.88,469.12
7.74,481.69
11.8,466.75
11.87,479.18
18.41,465.64
12.65,473.46
7.05,480.47
12.6,472.45
30.69,430.33
27.76,429.25
16.31,456.58
25.21,441.04
29.53,432.89
26.71,437.31
15.94,462.44
7.33,466.16
14.31,463.54
12.57,461.88
30.61,429.1
14.94,456.41
14.65,467.18
25.76,443.7
24.4,436.68
34.18,432.1
23.02,443.44
8.22,480.38
7.16,486.12
28.32,436.97
15.5,468.53
26.79,440.55
13.62,464.79
8.86,478.05
7.14,487.71
27.29,446.94
24.06,443.75
18.36,456.49
13.83,458.85
21.43,449.12
19.08,451.05
31.46,430.8
24.54,437.38
10.41,472.82
10.49,478.75
15.03,460.06
8.53,476.73
14.64,462.72
24.31,449.12
33.95,432.22
10.39,479.14
19.69,456.29
21.45,453.15
26.04,432.94
24.39,438.2
19.69,456.55
15.37,468.23
22.3,445.1
18.64,465.13
7.3,485.1
28.59,436.7
14.48,467.46
10.16,477.27
30.75,431.93
12.54,471.86
27.28,434.78
23.54,445.19
26.68,441.04
9.88,481.58
9.27,481.23
26.38,441.07
26.64,439.32
23.63,445.51
24.39,447.7
23.09,443.86
32.38,438.67
27.44,442.19
9.37,474.41
30.96,425.66
12.06,465.63
20.1,446.7
9.64,479.08
28.02,428.58
25.24,435.09
24.96,442.67
27.5,439.77
20.83,460.6
28.44,426.69
21.89,441.76
16.87,460.31
23.48,441.78
15.23,464.02
23.57,439.71
22.17,443.31
30.97,435.6
23.84,447.03
23.55,443.54
17.32,472.33
21.61,458.47
12.85,464.86
22.39,448.37
22.22,442.95
24.67,443.51
6.76,487.08
13.35,469.34
11.43,471.09
13.18,469.63
29.53,431.97
25.07,442.44
28.36,433.88
32.67,432.32
22.3,442.78
16.85,455.33
7.0,484.51
12.74,469.92
32.88,431.74
17.46,458.06
29.05,442.58
11.32,472.67
19.65,450.5
22.69,450.65
28.31,431.95
27.97,441.7
21.45,443.31
21.45,453.38
20.51,461.87
14.57,462.48
22.21,448.33
15.06,466.72
24.84,442.7
24.44,440.53
27.05,441.39
33.92,433.01
15.42,469.9
26.87,437.78
8.69,477.2
14.19,462.86
18.23,454.06
25.47,440.38
12.62,470.94
13.61,465.65
23.91,439.84
14.73,470.45
21.62,444.16
15.29,468.62
23.66,439.02
25.14,444.5
22.56,445.07
13.56,473.16
28.74,430.12
6.93,482.37
13.52,469.41
28.69,439.87
7.9,485.26
19.5,453.99
22.27,451.74
27.83,443.85
25.34,443.94
23.57,446.72
29.73,432.73
27.63,434.22
17.28,463.28
20.58,460.1
24.6,439.46
29.98,432.0
12.19,475.64
30.71,428.27
24.92,441.07
25.94,439.46
23.92,433.23
11.04,468.84
22.1,443.95
19.45,458.26
24.56,444.34
31.86,435.91
22.49,455.12
19.13,447.03
20.55,453.47
15.92,468.91
18.4,462.05
12.73,472.94
7.68,477.84
14.02,469.53
30.94,439.84
9.42,472.99
11.12,477.69
3.92,487.35
20.38,448.93
25.6,433.25
23.22,443.7
25.14,438.39
7.92,484.75
24.77,441.29
30.36,439.05
21.81,447.13
27.12,429.08
8.97,482.62
23.31,438.52
20.8,443.77
9.31,480.25
27.5,438.81
10.47,477.47
13.86,467.23
23.42,441.8
15.56,464.42
16.96,460.57
18.68,453.25
18.33,468.14
13.78,445.98
12.19,474.63
15.56,457.11
32.87,433.1
25.76,440.26
11.27,476.27
26.69,435.04
6.45,483.12
23.86,444.38
27.16,442.85
33.97,432.33
10.37,477.91
25.15,434.99
10.52,469.8
28.88,426.66
19.89,448.71
19.31,463.35
7.14,435.58
28.18,432.72
26.08,441.32
29.01,442.12
21.84,445.16
16.82,462.22
29.03,445.03
14.78,469.69
15.55,465.14
30.22,435.98
25.97,437.11
19.21,454.01
18.94,453.36
22.2,445.32
26.9,434.18
16.58,463.51
10.72,473.48
13.64,469.61
24.34,433.83
30.9,430.29
7.76,488.32
9.08,477.26
9.45,483.66
28.71,440.17
25.3,436.62
24.47,442.08
15.59,456.07
29.72,434.99
32.81,434.38
29.2,425.2
25.34,433.34
10.37,470.66
13.12,462.7
14.8,466.21
11.51,476.91
14.4,462.78
22.36,445.76
20.61,456.68
13.86,467.39
12.27,477.54
13.13,470.03
25.1,438.44
8.47,477.67
21.18,452.39
11.02,478.81
28.69,448.54
18.85,462.4
29.83,438.71
27.63,426.0
17.7,455.97
22.69,448.52
10.56,463.14
14.86,468.87
27.24,442.84
22.74,444.59
25.31,437.03
29.13,437.25
8.42,483.49
30.76,430.98
28.46,438.02
18.15,464.44
28.71,432.05
9.65,476.71
7.28,485.57
16.26,456.86
25.86,446.58
11.6,473.22
21.43,448.17
28.0,433.94
28.83,428.85
12.42,471.1
33.37,432.67
7.41,488.48
14.54,466.37
26.63,444.16
29.87,426.47
14.97,466.62
34.62,425.41
32.11,431.31
4.69,486.34
17.1,454.43
13.77,471.94
21.75,453.17
24.98,447.15
26.48,433.31
13.78,458.74
5.54,490.07
22.07,440.09
30.45,438.68
21.79,446.99
15.81,461.63
6.86,486.92
10.23,471.61
22.09,447.28
28.37,439.25
10.07,467.01
26.02,446.5
25.96,444.19
11.3,471.19
15.12,460.58
15.08,465.58
32.95,425.89
23.8,440.89
6.86,487.49
17.3,454.88
26.85,433.48
26.82,449.81
7.87,486.2
15.58,460.61
24.39,442.72
11.93,473.88
6.67,486.52
29.45,438.41
22.26,442.58
25.64,454.48
22.46,445.9
24.12,441.49
31.85,428.72
25.63,443.84
17.09,464.11
26.22,433.61
8.26,474.72
23.2,438.64
20.92,449.09
6.67,486.84
29.6,429.02
23.27,447.25
28.43,432.62
13.84,468.66
11.42,478.7
23.66,435.39
26.09,432.52
18.5,460.08
16.28,464.13
8.61,473.62
26.11,438.87
5.0,485.27
22.95,438.33
15.92,460.45
23.07,443.42
26.42,438.5
11.64,472.34
17.11,453.22
7.17,485.08
27.52,429.67
8.25,479.95
24.49,444.54
28.19,438.8
17.76,461.8
20.9,446.57
22.31,437.05
8.88,484.99
20.01,455.57
23.36,442.53
25.54,447.06
24.5,451.03
12.68,471.8
11.52,474.35
28.08,440.26
28.66,440.79
30.02,440.49
9.53,469.9
18.58,453.96
8.91,475.43
26.44,439.65
23.86,438.62
30.02,429.84
12.17,469.52
25.58,446.32
12.73,475.61
10.74,476.83
15.25,461.68
27.35,431.72
30.28,447.67
24.88,441.03
33.74,425.35
32.57,440.56
27.54,433.0
16.09,464.95
23.86,444.66
27.78,431.44
24.11,448.45
6.39,487.69
14.16,471.27
13.43,472.94
20.11,464.13
7.32,476.12
13.71,468.43
21.49,438.0
15.25,466.21
19.81,457.72
25.71,434.16
9.0,480.31
28.85,436.8
14.66,459.23
21.94,451.1
26.48,438.87
24.08,443.46
25.95,445.5
19.76,450.44
5.07,494.87
5.62,490.83
6.8,485.96
24.77,441.12
18.59,459.65
11.17,470.85
25.87,452.32
15.46,462.96
22.63,445.43
29.59,436.77
22.25,443.99
31.53,432.34
17.95,455.1
29.45,433.04
31.31,438.14
8.41,489.25
22.85,452.5
16.02,466.15
15.12,470.11
14.47,466.25
12.1,478.1
15.38,462.48
22.16,446.0
26.31,434.53
15.14,460.15
26.49,440.21
23.06,440.03
16.21,462.68
8.76,480.08
11.92,472.45
28.64,441.32
17.95,449.14
33.82,439.3
5.82,470.02
20.41,451.26
31.23,427.58
6.58,493.72
13.1,460.34
20.13,460.09
29.12,435.51
19.57,448.73
25.38,432.3
12.56,472.54
28.25,436.99
27.24,439.12
16.41,462.12
26.1,442.75
17.37,461.08
31.81,426.84
13.83,465.5
28.43,427.11
12.07,470.36
14.73,458.56
16.65,452.52
22.56,447.15
23.76,441.16
14.72,468.87
22.63,448.38
21.82,452.16
20.88,449.34
18.4,464.63
23.29,447.67
26.65,435.9
24.62,436.89
27.94,428.67
27.96,432.07
25.52,434.67
9.28,486.18
20.5,445.35
24.38,454.85
25.69,439.06
13.86,468.3
31.44,437.6
26.88,436.3
27.83,443.24
29.66,441.58
11.49,476.74
5.62,485.6
31.0,431.07
28.18,427.83
5.76,494.67
14.73,468.23
24.91,446.01
25.12,433.4
21.42,444.86
26.06,451.67
21.14,448.31
6.91,488.2
13.97,465.24
14.64,464.27
31.58,429.73
10.27,479.3
7.94,479.8
9.32,479.52
11.87,464.77
22.58,460.3
19.2,450.86
30.18,427.38
26.27,427.65
19.39,464.55
12.81,474.03
30.93,432.25
20.03,446.46
27.34,434.94
17.7,454.41
20.61,449.72
13.82,466.99
31.77,431.69
26.55,435.64
20.42,452.08
20.76,448.92
26.08,436.85
22.86,435.56
30.33,430.1
27.22,441.22
25.22,443.24
15.3,462.65
24.01,443.03
8.01,476.22
19.31,463.0
22.07,442.88
27.31,437.83
19.89,446.35
14.07,465.05
12.07,475.96
31.19,440.97
26.7,435.03
21.94,447.52
12.19,474.92
13.03,466.02
28.55,426.48
15.73,466.63
16.22,462.21
27.44,437.76
25.51,444.76
19.14,458.06
16.5,458.3
13.78,468.17
13.29,464.18
27.06,432.2
13.67,467.71
14.7,468.69
11.48,472.9
16.95,453.2
22.3,449.86
27.37,441.9
18.61,452.68
27.98,435.32
9.39,482.16
22.19,446.51
25.48,443.77
27.51,433.16
11.37,480.54
8.68,480.73
25.3,442.5
12.82,467.48
20.31,455.37
23.0,454.44
14.24,461.64
20.17,454.79
7.69,483.54
30.36,436.72
29.12,432.88
27.01,434.65
24.24,436.6
22.49,443.33
23.76,434.64
18.09,453.02
15.96,466.39
25.54,448.57
22.96,434.47
14.76,465.82
16.16,463.09
22.36,446.75
25.79,440.04
18.78,452.86
6.49,483.43
19.4,455.6
6.16,490.92
15.31,466.5
5.74,481.15
30.31,435.28
24.54,435.08
22.97,437.41
22.45,445.34
13.9,468.96
17.78,453.31
9.59,470.71
11.91,466.52
31.26,438.15
23.82,447.37
25.02,437.87
25.47,437.02
27.13,438.32
24.6,442.23
24.95,437.47
7.55,476.58
34.24,425.58
19.94,459.47
27.14,438.82
28.56,434.54
13.05,473.4
26.72,441.93
12.5,473.26
20.62,447.16
16.17,462.54
9.58,478.5
25.42,432.04
30.31,439.11
23.76,442.9
29.42,437.61
8.8,483.88
27.16,429.59
19.75,446.63
30.44,438.31
18.6,458.91
19.65,451.63
15.99,463.47
8.73,476.42
15.99,464.95
5.56,476.61
8.88,481.45
5.42,491.38
8.97,477.89
18.18,453.1
12.87,469.44
14.23,463.86
18.17,452.77
19.73,454.28
25.36,452.29
29.78,445.58
32.0,437.81
18.64,442.26
13.16,469.06
7.64,479.43
11.87,470.84
20.56,448.82
11.41,467.19
26.11,453.76
19.06,455.7
9.13,473.47
8.44,486.15
14.44,462.13
6.3,489.95
13.47,476.67
20.66,461.55
23.62,445.55
16.69,458.57
28.01,444.76
21.73,450.36
30.35,430.07
8.67,480.38
30.51,436.92
26.12,433.67
13.11,473.38
21.41,452.8
12.33,471.16
24.02,438.52
9.37,482.77
11.26,474.69
30.12,435.85
4.65,489.36
28.21,435.99
30.83,432.11
6.59,488.17
21.84,450.25
31.63,432.07
4.7,487.78
31.11,433.37
18.21,457.53
9.82,477.93
16.77,460.16
16.88,462.83
21.08,440.59
22.79,438.08
26.96,437.41
30.87,436.96
19.74,459.39
24.22,438.88
16.27,462.11
14.41,462.49
10.48,481.41
14.24,466.67
23.08,437.86
25.77,429.84
17.94,453.55
9.43,479.28
13.98,457.12
25.02,446.62
30.99,437.46
17.17,446.75
19.4,459.76
24.1,440.33
12.07,473.06
9.55,481.08
9.57,470.93
21.74,439.19
30.99,430.09
17.88,455.83
17.51,457.45
7.79,484.42
31.56,430.11
30.58,439.71
13.35,471.69
17.9,449.73
21.94,444.89
31.49,425.74
8.48,483.5
26.85,431.24
26.75,447.93
24.91,450.84
23.03,441.71
12.99,472.18
23.79,447.59
23.42,444.23
32.09,430.62
21.78,446.56
31.92,425.19
22.79,447.12
10.52,469.03
7.64,484.78
15.8,468.55
17.3,456.77
18.26,428.67
14.03,457.98
24.55,445.8
24.6,442.64
25.04,436.47
32.31,449.65
21.17,454.15
9.15,475.01
27.34,446.56
11.7,467.51
27.58,438.1
20.53,454.67
9.55,481.75
9.94,481.24
6.71,483.11
31.09,440.62
17.23,456.2
18.27,448.17
9.06,477.38
14.66,466.87
23.79,446.88
31.33,439.54
10.26,466.75
33.75,432.62
18.72,454.35
20.71,447.06
28.87,435.86
12.63,464.6
13.69,469.12
20.3,441.51
14.93,471.24
25.43,431.53
24.85,433.64
14.67,460.47
3.63,487.87
28.54,432.0
15.26,467.98
29.88,429.33
5.65,487.09
9.2,482.89
18.85,456.72
28.16,442.48
13.15,469.34
16.97,463.28
17.33,462.26
17.39,454.06
26.26,440.92
13.72,464.59
10.99,473.29
8.94,483.53
22.5,441.92
23.62,447.3
17.17,462.53
12.47,469.56
16.65,465.6
24.56,437.97
25.49,444.52
7.33,478.16
20.52,463.93
13.61,462.67
22.5,458.19
28.24,439.36
30.04,435.17
14.38,471.6
24.78,448.43
19.99,455.28
16.01,465.89
29.09,427.3
13.31,470.31
33.34,437.84
26.88,437.11
15.69,462.16
27.58,431.95
20.51,447.18
13.56,470.67
22.64,446.2
30.29,434.27
10.15,463.89
23.07,447.49
7.29,488.65
25.34,433.81
19.66,447.93
17.77,457.94
14.34,466.17
14.4,469.34
18.31,455.24
13.56,472.59
6.17,481.27
25.04,449.45
14.49,465.24
22.31,449.67
16.38,459.87
23.48,445.66
11.58,469.6
14.74,461.82
15.33,465.2
26.14,439.03
32.86,432.38
28.88,435.54
27.59,439.31
21.85,443.0
6.58,488.22
20.38,456.56
9.53,476.54
16.76,457.98
32.31,431.14
10.22,471.36
10.72,480.18
21.68,454.32
21.13,445.4
29.14,434.82
12.04,474.97
10.1,474.28
28.72,443.26
28.84,437.82
18.68,450.19
16.5,458.78
27.18,440.3
20.08,451.21
19.64,456.03
27.77,430.19
31.4,433.34
3.68,490.02
11.89,471.85
7.63,486.7
26.38,431.66
22.89,448.56
17.98,455.71
14.22,459.69
22.35,453.74
22.2,447.75
16.89,458.25
22.51,444.66
15.11,466.25
25.15,435.9
15.47,465.61
11.1,477.2
20.78,445.82
20.94,446.41
5.52,478.98
16.19,462.94
27.06,429.18
19.92,455.57
18.53,454.72
12.21,475.07
11.59,474.46
26.61,427.61
18.4,458.36
24.8,441.34
25.47,438.42
28.57,431.58
31.01,432.41
24.38,444.59
28.46,439.88
18.16,454.98
10.6,478.47
24.19,439.52
12.2,471.33
27.95,435.45
30.38,433.75
28.48,440.55
11.3,469.73
29.19,427.9
30.75,437.96
12.37,468.49
25.75,443.73
28.18,438.49
21.89,448.47
24.79,445.3
30.86,433.71
13.51,465.89
29.35,445.86
19.98,448.46
21.77,462.51
12.43,460.61
3.4,459.86
24.73,436.55
25.54,436.16
25.88,438.42
23.07,439.04
30.66,435.66
13.77,459.75
12.57,466.68
31.1,437.54
22.24,443.76
29.08,438.24
19.35,455.29
28.88,440.99
31.7,438.38
13.25,469.18
18.55,459.97
28.69,433.07
13.74,465.92
23.97,443.87
18.44,460.44
16.88,457.0
12.82,466.06
7.18,487.63
24.34,446.09
26.63,438.25
11.43,466.86
27.24,433.65
15.01,462.6
11.21,479.2
31.46,434.96
13.65,471.75
9.57,468.02
11.46,475.33
25.03,441.58
14.6,464.88
28.88,432.93
13.82,467.95
7.87,486.57
2.34,490.34
23.58,435.47
21.49,443.04
15.84,465.5
25.82,448.46
10.18,475.13
28.4,436.5
12.35,474.94
16.52,466.73
9.6,474.65
7.54,486.76
8.04,482.58
11.82,466.95
21.62,448.52
15.41,456.83
26.47,441.81
31.5,436.43
12.24,466.83
13.52,472.11
10.02,480.05
21.01,445.07
8.35,479.31
14.12,472.32
35.2,434.37
25.28,432.52
14.3,471.32
19.32,457.66
22.04,446.34
28.07,443.77
23.09,450.31
27.17,435.9
26.44,435.61
27.23,440.2
17.68,462.08
27.18,434.01
27.89,435.69
13.5,468.92
28.11,444.2
28.75,440.31
25.56,433.63
12.84,470.96
20.18,454.14
25.65,436.24
21.08,453.4
14.33,468.92
29.13,436.37
31.73,425.34
18.0,455.69
12.39,475.37
28.26,440.58
14.59,470.86
16.22,460.73
25.99,441.32
20.84,451.13
26.85,431.16
7.24,485.57
14.01,463.81
17.66,457.11
11.6,473.66
16.72,453.39
12.77,471.59
11.08,473.32
8.96,475.47
9.86,467.37
17.18,454.02
14.5,464.27
24.01,437.27
24.79,438.36
11.67,467.96
21.28,439.0
20.96,444.31
26.57,431.68
16.43,459.63
26.22,444.06
24.88,452.31
12.22,477.07
22.28,448.97
9.14,491.97
27.34,438.73
24.9,444.19
13.26,472.14
21.86,457.8
18.55,467.51
26.26,437.44
5.15,483.03
10.8,478.24
27.99,437.81
18.4,453.78
15.17,471.93
13.18,472.36
30.37,431.38
24.88,433.3
14.87,462.03
20.34,442.73
5.71,485.75
28.62,436.12
12.75,473.46
19.76,456.69
19.75,448.89
11.61,476.81
9.63,480.21
26.65,440.26
24.63,446.23
19.94,453.8
15.18,467.74
25.79,442.7
12.64,476.37
21.7,438.52
12.19,474.91
27.73,431.72
20.83,446.48
16.7,456.2
8.27,479.91
27.17,429.87
14.92,465.63
27.47,437.45
9.72,481.85
19.97,446.57
18.37,461.14
14.85,471.78
22.92,438.86
15.2,465.09
28.07,442.59
10.72,479.21
16.09,454.23
18.68,459.89
14.48,469.64
28.41,442.54
24.03,430.66
28.31,428.46
21.79,443.01
28.53,427.72
9.84,477.62
34.66,425.89
21.99,453.38
23.69,437.57
21.94,449.36
14.51,460.45
13.72,466.24
15.03,463.12
6.99,487.18
28.03,438.8
10.9,477.93
5.51,491.84
17.02,460.0
14.39,465.03
24.05,442.07
20.99,449.07
21.02,448.08
31.01,425.69
12.38,461.07
23.37,441.56
12.22,464.12
15.28,460.75
25.09,446.11
23.87,452.59
15.43,468.35
24.34,448.54
25.09,434.51
16.37,459.52
11.8,476.12
24.85,442.66
17.16,461.58
13.09,471.0
10.25,479.28
28.39,438.78
31.55,435.01
23.84,445.44
14.46,464.44
24.16,442.32
20.82,448.9
17.0,453.77
11.45,470.4
18.26,457.43
10.74,477.32
20.89,445.39
11.82,476.97
25.44,440.09
29.92,441.5
21.11,449.16
14.6,462.86
25.96,443.8
18.32,454.44
21.36,445.91
15.7,464.59
26.82,441.14
15.22,464.56
27.68,436.37
27.14,427.21
28.99,442.6
32.55,428.84
27.01,442.6
6.31,483.27
23.31,452.65
10.66,479.61
26.82,427.51
12.36,467.2
10.2,482.26
29.17,433.03
12.03,474.97
31.27,425.48
24.8,435.25
24.43,434.71
24.14,440.74
28.13,436.95
19.15,457.45
11.05,478.07
25.23,438.28
26.86,434.59
12.15,462.51
18.5,466.8
21.93,453.42
10.14,473.56
14.04,464.09
24.14,440.17
13.48,471.39
14.26,464.62
19.99,447.22
16.52,457.81
22.75,445.67
15.31,458.26
21.33,445.27
30.28,428.27
19.08,455.95
23.94,451.84
21.12,450.93
22.61,440.98
14.85,460.06
27.26,436.01
31.96,433.04
25.3,439.25
24.49,447.26
24.44,435.47
17.89,457.74
11.92,470.33
23.34,443.68
18.89,454.02
18.63,450.14
24.43,444.71
9.83,478.21
16.68,459.83
22.29,449.08
5.63,486.83
13.72,469.25
13.02,468.46
8.9,479.18
26.44,430.55
27.07,440.47
27.74,433.47
31.5,435.13
21.81,453.13
15.86,462.84
20.31,446.87
23.23,444.01
18.39,449.96
30.68,429.64
29.09,429.93
27.35,435.14
28.46,429.15
31.21,430.7
18.89,450.0
26.71,436.66
13.52,464.07
24.17,442.62
7.67,485.03
19.44,448.04
27.0,433.83
18.16,465.26
19.28,448.91
15.43,463.44
16.32,460.07
33.12,441.13
8.48,485.29
20.76,448.85
18.76,458.26
24.5,439.91
32.4,425.91
17.82,449.21
27.27,436.64
20.14,444.84
24.8,442.02
26.42,435.6
15.34,468.33
28.66,435.94
14.2,465.48
26.12,439.68
24.14,439.93
23.43,454.86
10.41,474.2
23.27,440.22
18.36,457.94
15.8,458.55
22.95,447.13
19.79,452.41
34.43,431.39
26.31,435.91
11.94,468.53
10.82,468.57
17.49,462.37
26.23,447.16
7.26,488.75
9.42,474.75
16.85,464.2
26.31,447.04
30.69,431.01
16.55,465.29
16.29,456.28
12.49,470.63
10.15,479.32
21.71,449.38
13.92,467.29
24.04,450.07
20.03,441.54
31.7,441.36
26.0,434.79
25.35,435.66
24.49,451.42
24.27,420.26
24.51,443.5
12.06,467.21
18.53,452.73
18.31,464.45
24.97,441.61
10.02,473.22
25.45,434.92
26.74,438.06
23.45,449.07
11.1,477.03
24.16,446.17
5.45,487.33
24.99,441.45
18.32,450.5
21.63,434.1
